%time,field.x,field.y,field.z
1666089218268735867,0.8231333229257259,-1.3313575209680388,0.0
1666089218325861802,0.7803909891999238,-1.3575303466889563,0.0
1666089218464313364,0.724207262228118,-1.396636722411695,0.0
1666089218465599076,0.7027379476429525,-1.420624473775271,0.0
1666089218540959132,0.6751071259918283,-1.4312646944170588,0.0
1666089218606357770,0.66333215399373,-1.445585686245479,0.0
1666089218700340709,0.668397746597739,-1.4257947779275657,0.0
1666089218768424404,0.6726728633235322,-1.4434322337681567,0.0
1666089218845857734,0.6598887691251767,-1.4450482213631908,0.0
1666089218933530606,0.6338251887907861,-1.4617927055338118,0.0
1666089219017007166,0.623156587062047,-1.4738730143683225,0.0
1666089219134369186,0.594317689613394,-1.4970372336538773,0.0
1666089219219257278,0.5668458835006583,-1.4985363921862767,0.0
1666089219234119913,0.5750719417465714,-1.4812017937438333,0.0
1666089219295803863,0.5724046700986272,-1.4670281199945572,0.0
1666089219375049871,0.5354846066641772,-1.4761714982597012,0.0
1666089219494315894,0.4730101863758548,-1.4921821835509739,0.0
1666089219513311540,0.4889927434552746,-1.4701634771448218,0.0
1666089219634049591,0.4341145750487951,-1.4769769661346595,0.0
1666089219635346066,0.48339024477605586,-1.440809511910612,0.0
1666089219737876617,0.5129476218353038,-1.4356146517418926,0.0
1666089219838028900,0.5009462547788357,-1.4299240919483864,0.0
1666089219839492442,0.5739362243731809,-1.3790739622459818,0.0
1666089219943469949,0.5781779754472853,-1.3518889465671058,0.0
1666089220043632512,0.6419605009677021,-1.3029657746793006,0.0
1666089220112952689,0.7173591926036513,-1.2319353894328973,0.0
1666089220158832897,0.7768577508400156,-1.1696415075341715,0.0
1666089220257311018,0.8205450105901733,-1.1193718456081299,0.0
1666089220299806170,0.8600846904255179,-1.0690770646959515,0.0
1666089220380381564,0.8979651260441025,-1.0267815862678726,0.0
1666089220441045960,0.9290882444476661,-0.989782566432943,0.0
1666089220539714647,0.9489873849137802,-0.9565454147576431,0.0
1666089220596860277,0.9653153834169479,-0.9256573700237909,0.0
1666089220668731157,0.9757231486381714,-0.9001514119773244,0.0
