%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1666091913891411330,0.015,0.0,0.0,0.0,0.0,-0.05818453427156231
1666091913940762286,0.03,0.0,0.0,0.0,0.0,-0.09844188595847422
1666091913990853491,0.045,0.0,0.0,0.0,0.0,-0.13885947032033963
1666091914041324679,0.06,0.0,0.0,0.0,0.0,-0.17927705468220506
1666091914090778094,0.075,0.0,0.0,0.0,0.0,-0.2183803787490043
1666091914140833530,0.09,0.0,0.0,0.0,0.0,-0.2574837028158035
1666091914190718847,0.105,0.0,0.0,0.0,0.0,-0.2972142580598996
1666091914241103227,0.12,0.0,0.0,0.0,0.0,-0.33694481330399567
1666091914290598616,0.135,0.0,0.0,0.0,0.0,-0.37667536854809175
1666091914340603863,0.15000000000000002,0.0,0.0,0.0,0.0,-0.42957432711455357
1666091914390599404,0.16500000000000004,0.0,0.0,0.0,0.0,-0.4824732856810154
1666091914440992976,0.18000000000000005,0.0,0.0,0.0,0.0,-0.5353722442474772
1666091914490773084,0.19500000000000006,0.0,0.0,0.0,0.0,-0.5891015162659743
1666091914540674223,0.21000000000000008,0.0,0.0,0.0,0.0,-0.6428307882844714
1666091914591052994,0.2250000000000001,0.0,0.0,0.0,0.0,-0.6793507378516039
1666091914640935700,0.2400000000000001,0.0,0.0,0.0,0.0,-0.7158706874187365
1666091914690632463,0.2550000000000001,0.0,0.0,0.0,0.0,-0.7534102744142841
1666091914742324176,0.27000000000000013,0.0,0.0,0.0,0.0,-0.7909498614098317
1666091914790705839,0.28500000000000014,0.0,0.0,0.0,0.0,-0.8135931413526443
1666091914844191588,0.30000000000000016,0.0,0.0,0.0,0.0,-0.8362364212954568
1666091914890705600,0.31500000000000017,0.0,0.0,0.0,0.0,-0.8600329547805423
1666091914940677223,0.3300000000000002,0.0,0.0,0.0,0.0,-0.8838294882656278
1666091914991354397,0.3450000000000002,0.0,0.0,0.0,0.0,-0.9076260217507133
1666091915040881336,0.3600000000000002,0.0,0.0,0.0,0.0,-0.9324871777240579
1666091915090689123,0.3750000000000002,0.0,0.0,0.0,0.0,-0.9573483336974026
1666091915141111735,0.39000000000000024,0.0,0.0,0.0,0.0,-0.9854998650930582
1666091915190668292,0.40500000000000025,0.0,0.0,0.0,0.0,-1.0200937128669076
1666091915241210033,0.41675230860710144,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091915290985959,0.4098046422004699,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091915340595670,0.4098046422004699,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091915391703774,0.3998763263225555,0.0,0.0,0.0,0.0,-0.8726646259971653
1666091915440684325,0.3998763263225555,0.0,0.0,0.0,0.0,-0.8726646259971653
1666091915490591224,0.3998763263225555,0.0,0.0,0.0,0.0,-0.8726646259971653
1666091915540843373,0.24987632632255546,0.0,0.0,0.0,0.0,-0.8071945367306224
1666091915590671750,0.09987632632255544,0.0,0.0,0.0,0.0,-0.7417244474640795
1666091915640827137,0.0,0.0,0.0,0.0,0.0,-0.6981317007977323
1666091915690878359,0.0,0.0,0.0,0.0,0.0,-0.6038594663866271
1666091915740947494,0.0,0.0,0.0,0.0,0.0,-0.6038594663866271
1666091915790703055,0.0,0.0,0.0,0.0,0.0,-0.5606658412341624
1666091915841368282,0.0,0.0,0.0,0.0,0.0,-0.5235987755982994
1666091915892142390,0.0,0.0,0.0,0.0,0.0,-0.5235987755982994
1666091915940740518,0.0,0.0,0.0,0.0,0.0,-0.47433924642563136
1666091915991084713,0.0,0.0,0.0,0.0,0.0,-0.47433924642563136
1666091916041075007,0.0,0.0,0.0,0.0,0.0,-0.47433924642563136
1666091916091501400,0.0,0.0,0.0,0.0,0.0,-0.3838496988564337
1666091916140815486,0.0,0.0,0.0,0.0,0.0,-0.3490658503988664
1666091916190667256,0.0,0.0,0.0,0.0,0.0,-0.3490658503988664
1666091916244572095,0.0,0.0,0.0,0.0,0.0,-0.3490658503988664
1666091916290584827,0.0,0.0,0.0,0.0,0.0,-0.3048401894599783
1666091916340745028,0.0,0.0,0.0,0.0,0.0,-0.3048401894599783
1666091916392167833,0.0,0.0,0.0,0.0,0.0,-0.24655586848129948
1666091916440600317,0.0,0.0,0.0,0.0,0.0,-0.22132252324364096
1666091916490588939,0.0,0.0,0.0,0.0,0.0,-0.22132252324364096
1666091916542401402,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916590613910,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916642838873,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916690668044,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916741306891,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916793101846,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916841676227,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916890624780,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916940918525,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091916990669255,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917040745204,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917090612404,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917140889664,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917191715089,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917241074914,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917291126600,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917340800600,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917391174919,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917440958802,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917490755379,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917540943572,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917590641730,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917640770649,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917691067039,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917741483768,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917790621930,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917840609105,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917891258251,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917940831696,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091917990728183,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091918040773168,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091918090703900,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091918140985517,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091918190549104,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091918240679771,0.0,0.0,0.0,0.0,0.0,-0.23055147290031575
1666091918290954203,0.0,0.0,0.0,0.0,0.0,-0.26142478513204026
1666091918341614816,0.0,0.0,0.0,0.0,0.0,-0.289970356914865
1666091918390534066,0.0,0.0,0.0,0.0,0.0,-0.289970356914865
1666091918440647645,0.0,0.0,0.0,0.0,0.0,-0.3432963481806481
1666091918491080688,0.0,0.0,0.0,0.0,0.0,-0.40497512308744904
1666091918540959241,0.0,0.0,0.0,0.0,0.0,-0.40497512308744904
1666091918590611110,0.0,0.0,0.0,0.0,0.0,-0.46328490854750626
1666091918641158914,0.015,0.0,0.0,0.0,0.0,-0.44501337431346316
1666091918690654034,0.03,0.0,0.0,0.0,0.0,-0.42674184007942007
1666091918740567392,0.045,0.0,0.0,0.0,0.0,-0.40847030584537697
1666091918790651094,0.06,0.0,0.0,0.0,0.0,-0.39955649833931195
1666091918840744040,0.075,0.0,0.0,0.0,0.0,-0.39064269083324693
1666091918891003264,0.09,0.0,0.0,0.0,0.0,-0.4030123817651454
1666091918940584841,0.105,0.0,0.0,0.0,0.0,-0.40771839245755137
1666091918990658114,0.12,0.0,0.0,0.0,0.0,-0.4124244031499573
1666091919040614507,0.135,0.0,0.0,0.0,0.0,-0.4040495728856392
1666091919091424196,0.15000000000000002,0.0,0.0,0.0,0.0,-0.39619694418089674
1666091919140657640,0.16500000000000004,0.0,0.0,0.0,0.0,-0.3883443154761543
1666091919191121025,0.18000000000000005,0.0,0.0,0.0,0.0,-0.3811030505293607
1666091919240580250,0.19500000000000006,0.0,0.0,0.0,0.0,-0.37386178558256716
1666091919290728655,0.21000000000000008,0.0,0.0,0.0,0.0,-0.36745294386891214
1666091919340893476,0.2250000000000001,0.0,0.0,0.0,0.0,-0.3610441021552571
1666091919390958814,0.2400000000000001,0.0,0.0,0.0,0.0,-0.34664159699876285
1666091919440835598,0.2550000000000001,0.0,0.0,0.0,0.0,-0.34087748859846545
1666091919491106605,0.27000000000000013,0.0,0.0,0.0,0.0,-0.3278793459438424
1666091919540849160,0.28500000000000014,0.0,0.0,0.0,0.0,-0.3148812032892193
1666091919590820725,0.30000000000000016,0.0,0.0,0.0,0.0,-0.3103347677514822
1666091919640934551,0.31500000000000017,0.0,0.0,0.0,0.0,-0.30638886138763566
1666091919690959421,0.3300000000000002,0.0,0.0,0.0,0.0,-0.3024429550237891
1666091919740627369,0.3450000000000002,0.0,0.0,0.0,0.0,-0.29849704865994253
1666091919790976016,0.3600000000000002,0.0,0.0,0.0,0.0,-0.2953013385822398
1666091919841731609,0.3750000000000002,0.0,0.0,0.0,0.0,-0.28666771812846203
1666091919893831122,0.39000000000000024,0.0,0.0,0.0,0.0,-0.2852048226381535
1666091919940652640,0.40500000000000025,0.0,0.0,0.0,0.0,-0.28374192714784496
1666091919991349351,0.42000000000000026,0.0,0.0,0.0,0.0,-0.28328357727881354
1666091920043599671,0.4350000000000003,0.0,0.0,0.0,0.0,-0.2834859002668986
1666091920090689245,0.4500000000000003,0.0,0.0,0.0,0.0,-0.2836792765531981
1666091920140594073,0.4650000000000003,0.0,0.0,0.0,0.0,-0.28387265283949753
1666091920192479099,0.4800000000000003,0.0,0.0,0.0,0.0,-0.284066029125797
1666091920240657591,0.49500000000000033,0.0,0.0,0.0,0.0,-0.28779668409631265
1666091920290585901,0.5100000000000003,0.0,0.0,0.0,0.0,-0.2913389675252475
1666091920342405407,0.5250000000000004,0.0,0.0,0.0,0.0,-0.29489365505987963
1666091920390832556,0.5400000000000004,0.0,0.0,0.0,0.0,-0.29844834259451175
1666091920440983554,0.5550000000000004,0.0,0.0,0.0,0.0,-0.2956571721844396
1666091920491170388,0.5700000000000004,0.0,0.0,0.0,0.0,-0.29286600177436745
1666091920541002204,0.5850000000000004,0.0,0.0,0.0,0.0,-0.2956815159132593
1666091920590855172,0.6000000000000004,0.0,0.0,0.0,0.0,-0.2992428234668215
1666091920640627584,0.6150000000000004,0.0,0.0,0.0,0.0,-0.3028041310203837
1666091920690755993,0.6300000000000004,0.0,0.0,0.0,0.0,-0.30716519839364687
1666091920740727448,0.6450000000000005,0.0,0.0,0.0,0.0,-0.31227423919496305
1666091920790649344,0.6600000000000005,0.0,0.0,0.0,0.0,-0.3180664444005638
1666091920840654454,0.6750000000000005,0.0,0.0,0.0,0.0,-0.32385864960616456
1666091920891579361,0.6900000000000005,0.0,0.0,0.0,0.0,-0.3303950891352669
1666091920940668195,0.7050000000000005,0.0,0.0,0.0,0.0,-0.3369315286643692
1666091920990988606,0.7200000000000005,0.0,0.0,0.0,0.0,-0.39396313479069006
1666091921040953881,0.7337098782593767,0.0,0.0,0.0,0.0,-0.4939631347906901
1666091921090772150,0.7473071581692284,0.0,0.0,0.0,0.0,-0.5939631347906901
1666091921141813236,0.7589331159348851,0.0,0.0,0.0,0.0,-0.69396313479069
1666091921190639337,0.7705590737005418,0.0,0.0,0.0,0.0,-0.79396313479069
1666091921240920256,0.7821850314661984,0.0,0.0,0.0,0.0,-0.89396313479069
1666091921290706000,0.7938109892318552,0.0,0.0,0.0,0.0,-0.99396313479069
1666091921340752034,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921390993509,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921440943265,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921491103244,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921541262248,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921590674929,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921640573802,0.7999999999999999,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091921690895445,0.7333717505333357,0.0,0.0,0.0,0.0,-1.1471975511965984
1666091921741242111,0.7469145655632019,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091921790713959,0.7469145655632019,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091921840719758,0.6028221845626831,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091921890595291,0.6028221845626831,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091921940528598,0.6178221845626831,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091921991055939,0.6328221845626831,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922040548437,0.6378194760764689,0.0,0.0,0.0,0.0,-1.3217304763960314
1666091922091068664,0.640904426574707,0.0,0.0,0.0,0.0,-1.3962634015954642
1666091922140593122,0.640904426574707,0.0,0.0,0.0,0.0,-1.3962634015954642
1666091922191653097,0.6327148079872131,0.0,0.0,0.0,0.0,-1.3962634015954642
1666091922240791307,0.6327148079872131,0.0,0.0,0.0,0.0,-1.3962634015954642
1666091922290645334,0.6226294636726379,0.0,0.0,0.0,0.0,-1.3962634015954642
1666091922340650574,0.510356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922390679246,0.510356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922440581113,0.510356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922491085577,0.525356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922540670004,0.540356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922590559916,0.555356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922640936776,0.570356605052948,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091922690541504,0.5853566050529481,0.0,0.0,0.0,0.0,-1.2217304763960313
