%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1666090093144674584,0.39243644475936884,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093259118696,0.3827837705612182,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093415494345,0.3930659890174866,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093451016531,0.40119314193725586,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093510364436,0.39307770133018494,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093518627872,0.39215368032455444,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093663666966,0.3932784795761108,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093712851184,0.39706850051879883,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090093827632878,0.2531114220619201,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090093869354768,0.25261387228965754,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090093912556048,0.39523229002952576,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090094002210753,0.39454624056816096,0.0,0.0,0.0,0.0,-1.3962634015954642
1666090094082163193,0.39307406544685364,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090094212603090,0.3813726305961609,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090094257522214,0.3789187371730804,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090094297945861,0.37877658009529114,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090094385282887,0.37388327717781067,0.0,0.0,0.0,0.0,-1.2217304763960313
1666090094511035659,0.22631868720054626,0.0,0.0,0.0,0.0,-1.0471975511965983
1666090094600148961,0.22826610505580902,0.0,0.0,0.0,0.0,-0.6981317007977323
1666090094640112608,0.0,0.0,0.0,0.0,0.0,-0.8060621806597623
1666090094688101839,0.0,0.0,0.0,0.0,0.0,-0.7504055780489063
1666090094801693853,0.0,0.0,0.0,0.0,0.0,-0.6981317007977323
1666090094889245478,0.0,0.0,0.0,0.0,0.0,-0.6159864900367222
1666090094938771861,0.0,0.0,0.0,0.0,0.0,-0.5469823031021758
1666090094994409945,0.0,0.0,0.0,0.0,0.0,-0.49286843451862733
1666090095106412741,0.0,0.0,0.0,0.0,0.0,-0.45642519238856083
1666090095198953194,0.43088939785957336,0.0,0.0,0.0,0.0,-0.14838027954101562
1666090095248653979,0.4427631199359894,0.0,0.0,0.0,0.0,-0.1425330489873886
1666090095407552699,0.3927357792854309,0.0,0.0,0.0,0.0,-0.018620813265442848
1666090095509683715,0.4017213881015777,0.0,0.0,0.0,0.0,-0.032974857836961746
1666090095545960880,0.40079739689826965,0.0,0.0,0.0,0.0,-0.033844031393527985
1666090095641003350,0.4658403992652893,0.0,0.0,0.0,0.0,-0.15564142167568207
1666090095659706234,0.46591147780418396,0.0,0.0,0.0,0.0,-0.15492933988571167
1666090095754076565,0.4625556170940399,0.0,0.0,0.0,0.0,-0.1607441008090973
1666090095836079355,0.45942336320877075,0.0,0.0,0.0,0.0,-0.16546352207660675
1666090095923422186,0.387118250131607,0.0,0.0,0.0,0.0,-0.06106511503458023
1666090096000146564,0.38951700925827026,0.0,0.0,0.0,0.0,-0.06538546830415726
1666090096088977357,0.4601627588272095,0.0,0.0,0.0,0.0,-0.17599931359291077
1666090096176925856,0.4579786956310272,0.0,0.0,0.0,0.0,-0.18716754019260406
