%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1666088581201645220,0.2542484700679779,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088581333118430,0.265390008687973,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088581378276081,0.41191750764846796,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581462959428,0.42267501354217524,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581592577393,0.25545331835746765,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581626090512,0.25545331835746765,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581716378068,0.4075131118297577,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581759309013,0.4075131118297577,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581799237217,0.4101066589355468,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581848929700,0.2621653378009796,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088581965213334,0.41128355264663696,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582063742803,0.41774493455886835,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582085415827,0.41774493455886835,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582173467376,0.4220905005931854,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582237694720,0.28082388639450073,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582340957928,0.4280686676502228,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582438129097,0.43579769134521484,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582505452635,0.43939936161041254,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582607877502,0.3063123524188995,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088582718272491,0.4427413344383239,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582744828411,0.4409829378128052,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582830187013,0.4432743787765503,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088582911693463,0.4411323666572571,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088583007609499,0.44385707378387446,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088583085620650,0.4356435537338257,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088583128370611,0.2963502109050751,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583172666648,0.2963502109050751,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583303401912,0.4292600452899933,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583348758504,0.4292600452899933,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583382925898,0.42579060792922974,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583562642886,0.42065456509590143,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088583619166233,0.4192201495170593,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088583680053469,0.4156478941440582,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088583769996053,0.41275516152381897,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583856565289,0.4127563536167144,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088583944813874,0.4145315885543823,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088584024448369,0.27092748880386347,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088584114839025,0.41424596309661865,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088584195127363,0.4178089797496795,0.0,0.0,0.0,0.0,-1.3962634015954642
1666088584289361808,0.41845932602882385,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088584348402469,0.42345917224884033,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088584393301369,0.2887333333492279,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088584404988217,0.2887333333492279,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088584538083380,0.4289175271987915,0.0,0.0,0.0,0.0,-1.2217304763960313
1666088584586028677,0.4265114367008209,0.0,0.0,0.0,0.0,-1.2217304763960313
