%time,field.x,field.y,field.z
1666091715326947594,0.0,0.0,0.0
1666091715379030904,0.0,0.0,0.0
1666091715514076349,0.0,0.0,0.0
1666091715593393840,0.0,0.0,0.0
1666091715593521156,0.0,0.0,0.0
1666091715713320551,0.0,0.0,0.0
1666091715795405958,0.0,0.0,0.0
1666091715795633799,0.0,0.0,0.0
1666091715861557726,0.0,0.0,0.0
1666091715923853701,0.0,0.0,0.0
1666091716053336608,0.0,0.0,0.0
1666091716116589651,0.0,0.0,0.0
1666091716206845257,0.0,0.0,0.0
1666091716207647206,0.0,0.0,0.0
1666091716316456388,0.0,0.0,0.0
1666091716316508296,0.0,0.0,0.0
1666091716376971495,0.0,0.0,0.0
1666091716479925539,0.0,0.0,0.0
1666091716567251216,0.0,0.0,0.0
1666091716567525001,0.0,0.0,0.0
1666091716639160457,0.0,0.0,0.0
1666091716704269578,0.0,0.0,0.0
1666091716770840399,0.0,0.0,0.0
1666091716885376486,0.0,0.0,0.0
1666091716970335658,0.0,0.0,0.0
1666091716970587531,0.0,0.0,0.0
1666091717046707872,0.0,0.0,0.0
1666091717112177538,0.0,0.0,0.0
1666091717199942495,0.0,0.0,0.0
1666091717267996173,0.0,0.0,0.0
1666091717386470112,0.0,0.0,0.0
1666091717472322172,0.0,0.0,0.0
1666091717472394288,0.0,0.0,0.0
1666091717537851236,0.0,0.0,0.0
1666091717602419698,0.0,0.0,0.0
1666091717719973381,0.0,0.0,0.0
1666091717757186176,0.8585895895957947,-0.6986337900161743,0.0
1666091717817310280,0.8216897249221802,-0.7503483891487122,0.0
1666091717888795070,0.7999218106269836,-0.7882941961288452,0.0
1666091717987153790,0.7956675887107849,-0.8173947930335999,0.0
1666091718045163223,0.7784315347671509,-0.8588031530380249,0.0
1666091718193340063,0.7779082655906677,-0.8414690494537354,0.0
1666091718194425479,0.7718405723571777,-0.8262723684310913,0.0
1666091718280033648,0.767573356628418,-0.8178045153617859,0.0
1666091718341782518,0.7752900719642639,-0.8137901425361633,0.0
1666091718459901087,0.7585940361022949,-0.8214331865310669,0.0
1666091718554241046,0.7569066286087036,-0.8200236558914185,0.0
1666091718555843640,0.7554066181182861,-0.8163201808929443,0.0
1666091718657603276,0.7471247911453247,-0.8267948031425476,0.0
1666091718722296480,0.7499310970306396,-0.8120155334472656,0.0
1666091718790644543,0.7468497157096863,-0.7955343723297119,0.0
1666091718891299982,0.7524539828300476,-0.7783451080322266,0.0
1666091718959191241,0.7541674971580505,-0.7613717913627625,0.0
1666091719061102265,0.7531753778457642,-0.7362292408943176,0.0
1666091719139956135,0.7528722882270813,-0.7013620734214783,0.0
1666091719267176017,0.757747232913971,-0.6639934182167053,0.0
1666091719312585415,0.7692925930023193,-0.6262023448944092,0.0
1666091719365915933,0.7690201997756958,-0.5797223448753357,0.0
1666091719431585681,0.780107319355011,-0.5286648273468018,0.0
1666091719536167655,0.789510190486908,-0.4812059998512268,0.0
1666091719600086366,0.796057939529419,-0.4286554455757141,0.0
1666091719707749004,0.7990125417709351,-0.37862712144851685,0.0
1666091719729442661,0.8070488572120667,-0.3285696804523468,0.0
1666091719803254136,0.8097337484359741,-0.2883581817150116,0.0
1666091719929216547,0.8195123672485352,-0.2459118813276291,0.0
1666091720013552180,0.8276244401931763,-0.20884662866592407,0.0
1666091720053019887,0.8352991938591003,-0.16785646975040436,0.0
1666091720117287969,0.8433870077133179,-0.1352919340133667,0.0
1666091720195513666,0.8458420634269714,-0.1108788549900055,0.0
1666091720242902671,0.8487071394920349,-0.09186413139104843,0.0
1666091720303618579,0.8495779037475586,-0.08115902543067932,0.0
1666091720368313704,0.8550217151641846,-0.07418882846832275,0.0
1666091720470642598,0.8562706708908081,-0.06874030083417892,0.0
1666091720532516680,0.8618955016136169,-0.06118639558553696,0.0
1666091720617723378,0.8662883043289185,-0.059269532561302185,0.0
1666091720661455417,0.8709492683410645,-0.057980190962553024,0.0
1666091720769389196,0.8730536103248596,-0.06142106652259827,0.0
1666091720800043588,0.8720646500587463,-0.06851526349782944,0.0
1666091720907037282,0.8711512684822083,-0.0822610929608345,0.0
1666091720976515228,0.8720938563346863,-0.09402670711278915,0.0
1666091721038016637,0.8713182210922241,-0.10808369517326355,0.0
1666091721142011738,0.8671711087226868,-0.11689694970846176,0.0
1666091721224996613,0.8612431883811951,-0.12738746404647827,0.0
1666091721272462169,0.8525822758674622,-0.13039474189281464,0.0
1666091721365268078,0.842742383480072,-0.13730314373970032,0.0
1666091721407819097,0.8153589367866516,-0.14065560698509216,0.0
1666091721497235728,0.7897170782089233,-0.14021769165992737,0.0
1666091721620361130,0.7655314803123474,-0.14480268955230713,0.0
1666091721666920550,0.7341806292533875,-0.15123656392097473,0.0
1666091721776346311,0.7048259973526001,-0.1617184728384018,0.0
1666091721820346017,0.67464679479599,-0.1799093335866928,0.0
1666091721920815808,0.6454142332077026,-0.1883290410041809,0.0
1666091721999140107,0.6110314726829529,-0.19968192279338837,0.0
1666091722066858557,0.5834494829177856,-0.20314277708530426,0.0
1666091722186691684,0.5589550733566284,-0.2096298187971115,0.0
1666091722240598375,0.5395265221595764,-0.2091071605682373,0.0
1666091722301081734,0.5195140838623047,-0.21173663437366486,0.0
1666091722380017549,0.5026184916496277,-0.21037188172340393,0.0
1666091722480712454,0.4895564019680023,-0.20839695632457733,0.0
1666091722539343590,0.48066526651382446,-0.2029663473367691,0.0
1666091722626086387,0.4724465608596802,-0.19478349387645721,0.0
1666091722677527783,0.4696888029575348,-0.1883707195520401,0.0
1666091722769085484,0.46804964542388916,-0.1817428469657898,0.0
1666091722815287209,0.46325209736824036,-0.17594559490680695,0.0
1666091722903033666,0.4627254009246826,-0.1702539473772049,0.0
1666091722976497494,0.46489888429641724,-0.16491827368736267,0.0
1666091723042896081,0.46914178133010864,-0.15942783653736115,0.0
1666091723105424428,0.47504502534866333,-0.1539108008146286,0.0
1666091723148495613,0.4822152853012085,-0.14890074729919434,0.0
1666091723238837764,0.4898671507835388,-0.1441313624382019,0.0
1666091723302028164,0.49742814898490906,-0.13955646753311157,0.0
1666091723343661536,0.5072613954544067,-0.1349751353263855,0.0
1666091723439871854,0.5175665020942688,-0.1334100067615509,0.0
1666091723469148527,0.5287266969680786,-0.13303448259830475,0.0
1666091723541646573,0.5407618880271912,-0.1332322210073471,0.0
1666091723597968213,0.550590991973877,-0.13096489012241364,0.0
1666091723704783794,0.5624264478683472,-0.1305815428495407,0.0
1666091723782086336,0.5822060704231262,-0.13718831539154053,0.0
1666091723897266421,0.6063960790634155,-0.14308005571365356,0.0
1666091723898495086,0.6294279098510742,-0.14906463027000427,0.0
1666091723990381598,0.647503137588501,-0.1553528606891632,0.0
1666091724092653111,0.6611098051071167,-0.16344398260116577,0.0
1666091724192416715,0.6739570498466492,-0.16868209838867188,0.0
1666091724287784370,0.6863894462585449,-0.1768428087234497,0.0
1666091724378434186,0.6984075903892517,-0.18810923397541046,0.0
1666091724511574437,0.7084393501281738,-0.19944685697555542,0.0
1666091724592893545,0.7218779921531677,-0.2176123559474945,0.0
1666091724713003014,0.7354262471199036,-0.23604021966457367,0.0
1666091724817431111,0.7466327548027039,-0.25477761030197144,0.0
1666091724889907300,0.7586915493011475,-0.2738853991031647,0.0
1666091724891245653,0.766037106513977,-0.290986031293869,0.0
1666091724985865490,0.7656213045120239,-0.3056375980377197,0.0
1666091725059295499,0.76482754945755,-0.31740257143974304,0.0
1666091725132825949,0.7650617957115173,-0.3263503909111023,0.0
1666091725219754319,0.7756138443946838,-0.3401854932308197,0.0
1666091725290440587,0.7956750988960266,-0.35171931982040405,0.0
1666091725414271071,0.810920000076294,-0.356391042470932,0.0
