%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1666091717764756384,0.4529046416282654,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091717858447100,0.4420882165431976,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091717902752268,0.43801218271255493,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718025237460,0.44236987829208374,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718067675434,0.4412113130092621,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718243876028,0.4278126358985901,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718283056466,0.42254799604415894,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718303261473,0.42169511318206787,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718366030020,0.42490276694297785,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718500635448,0.4153540432453155,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718587752256,0.41187939047813416,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718661324416,0.4088889956474304,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718716252635,0.40803608298301697,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718768781148,0.4054149091243744,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718813182384,0.39826038479804987,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718936938154,0.39665505290031433,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091718982961997,0.39196714758872986,0.0,0.0,0.0,0.0,-1.2217304763960313
1666091719104829680,0.3838041424751282,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091719196208738,0.37306433916091913,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091719286807775,0.3648230135440826,0.0,0.0,0.0,0.0,-1.0471975511965983
1666091719366991427,0.0,0.0,0.0,0.0,0.0,-0.7763754136261078
1666091719400980507,0.0,0.0,0.0,0.0,0.0,-0.7761102500847067
1666091719444919192,0.0,0.0,0.0,0.0,0.0,-0.7152909907832763
1666091719586014067,0.0,0.0,0.0,0.0,0.0,-0.6554535328650163
1666091719628739098,0.0,0.0,0.0,0.0,0.0,-0.5941140509382805
1666091719747842655,0.0,0.0,0.0,0.0,0.0,-0.46983762920402466
1666091719804077855,0.0,0.0,0.0,0.0,0.0,-0.4124367018771725
1666091719833055403,0.0,0.0,0.0,0.0,0.0,-0.4120833744522373
1666091719972125502,0.0,0.0,0.0,0.0,0.0,-0.3590518222812229
1666091720042541189,0.0,0.0,0.0,0.0,0.0,-0.3008757568228726
1666091720084906133,0.0,0.0,0.0,0.0,0.0,-0.239892042286789
1666091720130178733,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091720218153362,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091720304462199,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720319901594,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720382695646,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720514647052,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720556949420,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720645465444,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720685348109,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720813519357,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720907928744,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091720925441151,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16
1666091721014675310,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721056812374,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721159681946,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721274038116,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721318799339,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721405279663,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721423742661,0.0,0.0,0.0,0.0,0.0,-0.17453292519943345
1666091721525902583,0.0,0.0,0.0,0.0,0.0,-0.2172900991195257
1666091721657546459,0.0,0.0,0.0,0.0,0.0,-0.2330589493174441
1666091721700978851,0.0,0.0,0.0,0.0,0.0,-0.2468753660801538
1666091721779536775,0.0,0.0,0.0,0.0,0.0,-0.27697919084937006
