%time,field.x,field.y,field.z
1666088168074142790,0.5267552137374878,-0.6870720386505127,0.0
1666088168075930306,0.4923127293586731,-0.7444708943367004,0.0
1666088168195849770,0.47339120507240295,-0.7769367694854736,0.0
1666088168254742200,0.47965407371520996,-0.7534321546554565,0.0
1666088168332659502,0.44268557388341045,-0.7869675719481486,0.0
1666088168409065399,0.4136420135953008,-0.807261108721973,0.0
1666088168530631202,0.38797559306821733,-0.791526206804424,0.0
1666088168597148774,0.3731437389741581,-0.8042590364670625,0.0
1666088168684593954,0.3998912745421708,-0.7806702788745058,0.0
1666088168753324852,0.4105528552938085,-0.7680570150962176,0.0
1666088168818579082,0.42169999565444233,-0.7583189100647845,0.0
1666088168973330198,0.41000042589829977,-0.7703089501379343,0.0
1666088168974659851,0.4148946159112298,-0.7603647893431055,0.0
1666088169134636999,0.4172956049442291,-0.7537211179733276,0.0
1666088169136368777,0.4194895923137665,-0.7491530776023865,0.0
1666088169222970192,0.4230994821105243,-0.7445905971691613,0.0
1666088169371083398,0.42614537477493286,-0.7406641244888306,0.0
1666088169372337002,0.42892035841941833,-0.7365423440933228,0.0
1666088169461063992,0.4304579496383667,-0.73209547996521,0.0
1666088169563602757,0.4326361417770386,-0.7292547225952148,0.0
1666088169675876538,0.43451979756355286,-0.7269535064697266,0.0
1666088169677133087,0.4366867244243622,-0.7246962785720825,0.0
1666088169773169726,0.4429735541343689,-0.7281495332717896,0.0
1666088169830919032,0.4482206106185913,-0.7304900288581848,0.0
1666088169935410336,0.45231854915618896,-0.7322230339050293,0.0
1666088170023014116,0.452725887298584,-0.7293387055397034,0.0
1666088170105829728,0.4527441745426285,-0.7268368542560358,0.0
1666088170112178022,0.4526793880147218,-0.7239126986360803,0.0
1666088170206324841,0.45263807103825154,-0.7214857069133601,0.0
1666088170302988264,0.45262205424486535,-0.7190977657465134,0.0
1666088170408592544,0.4526306317615318,-0.717184454073589,0.0
1666088170467777278,0.45226832074488205,-0.7160864695841774,0.0
1666088170534514148,0.45237294020705404,-0.7151945821445024,0.0
1666088170603546811,0.4516001425262206,-0.7135541116723558,0.0
1666088170707462506,0.4519932059881607,-0.7125485955473426,0.0
1666088170777790379,0.4529641120346347,-0.7125143731218574,0.0
1666088170853771853,0.45427469649328417,-0.7121871339386155,0.0
1666088170954210764,0.4535482159229682,-0.7129998127969653,0.0
1666088171006104514,0.4533953061501894,-0.7129066569605721,0.0
1666088171129864290,0.44026382762504945,-0.7213160937700276,0.0
1666088171130985023,0.4402413244396579,-0.7204095248650665,0.0
1666088171232532403,0.39356639932490217,-0.7483853508936175,0.0
1666088171284203528,0.3698172951887472,-0.7707949665378226,0.0
1666088171396144547,0.2856244843383961,-0.8128567364058474,0.0
1666088171408178593,0.3299008721437202,-0.8098710985061041,0.0
1666088171483356039,0.2970657183827663,-0.8205076173062794,0.0
1666088171558495725,0.25699349953243966,-0.837217372797804,0.0
1666088171706118678,0.16968318980277483,-0.8561540718181949,0.0
1666088171707900762,0.22512219528896618,-0.8425182940425455,0.0
1666088171831978994,0.16756436323144863,-0.8504471150291125,0.0
1666088171899970854,0.1781655336104426,-0.8472290854912148,0.0
1666088171982850119,0.19178592255857022,-0.8410543158459501,0.0
1666088172045450503,0.22860891565382405,-0.8376682759226561,0.0
1666088172083694609,0.2755260226472741,-0.8283978086436032,0.0
1666088172150196400,0.31012164548095483,-0.8154569515978581,0.0
1666088172210765064,0.35244267320812667,-0.8067219207058857,0.0
1666088172275907654,0.39227817080245503,-0.7987901573564994,0.0
1666088172393084055,0.44701490148664447,-0.7738156804395298,0.0
1666088172450558195,0.5041241216197399,-0.7536106371749599,0.0
1666088172519094290,0.5497021707002041,-0.7315024164902112,0.0
1666088172587345102,0.5981267820709565,-0.7153219237027095,0.0
1666088172657790580,0.6387651624194428,-0.6985820695679417,0.0
1666088172732741916,0.6480371601593881,-0.680435879859826,0.0
1666088172844579107,0.657682448233944,-0.6613574848659763,0.0
1666088172910857004,0.6821317948095024,-0.6478772719581359,0.0
1666088173009200402,0.6993007980160543,-0.635307799732573,0.0
1666088173053735629,0.6849202078558021,-0.625216995561016,0.0
1666088173111797378,0.6970977072092753,-0.615297584478319,0.0
1666088173218750459,0.7038086878999498,-0.6070763932558577,0.0
