%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663844290773241325,0.43591034412384033,0.0,0.0,0.0,0.0,-0.02738765813410282
1663844290848329327,0.40567970275878906,0.0,0.0,0.0,0.0,-0.029557624831795692
1663844290941564364,0.4098154306411743,0.0,0.0,0.0,0.0,-0.02902114950120449
1663844291024678367,0.41770267486572266,0.0,0.0,0.0,0.0,-0.029182327911257744
1663844291170196543,0.42305320501327515,0.0,0.0,0.0,0.0,-0.02888372167944908
1663844291324480634,0.42529547214508057,0.0,0.0,0.0,0.0,-0.028695574030280113
1663844291359870443,0.4250445365905761,0.0,0.0,0.0,0.0,-0.0290549136698246
1663844291561000510,0.4055124819278717,0.0,0.0,0.0,0.0,-0.030523043125867844
1663844291588988670,0.4033091366291046,0.0,0.0,0.0,0.0,-0.030631253495812416
1663844291676493033,0.36549076437950134,0.0,0.0,0.0,0.0,-0.03292172774672508
1663844291781939410,0.3647634088993072,0.0,0.0,0.0,0.0,0.058158472180366516
1663844291794955080,0.36398157477378845,0.0,0.0,0.0,0.0,0.05864367261528969
1663844291884160007,0.35087794065475464,0.0,0.0,0.0,0.0,0.05824855715036392
1663844292017531642,0.3251919448375702,0.0,0.0,0.0,0.0,-0.03525136783719063
1663844292097072775,0.3031830191612243,0.0,0.0,0.0,0.0,-0.03648003190755844
1663844292184746888,0.2817203402519226,0.0,0.0,0.0,0.0,-0.03890370950102806
1663844292393710652,0.24639847874641418,0.0,0.0,0.0,0.0,-0.04249076545238495
1663844292464843806,0.23303274810314178,0.0,0.0,0.0,0.0,-0.042826101183891296
1663844292479102497,0.23395675420761108,0.0,0.0,0.0,0.0,-0.04275279864668846
1663844292691881018,0.20937159657478333,0.0,0.0,0.0,0.0,-0.04444209486246109
1663844292796928619,0.205470934510231,0.0,0.0,0.0,0.0,-0.044583603739738464
1663844292829258868,0.20603953301906586,0.0,0.0,0.0,0.0,-0.04442652314901352
1663844292870536961,0.2088751494884491,0.0,0.0,0.0,0.0,0.05930398777127266
1663844292995023066,0.20880192518234253,0.0,0.0,0.0,0.0,0.05963867902755737
1663844293126594887,0.20058491826057434,0.0,0.0,0.0,0.0,-0.042505938559770584
1663844293170638683,0.20957432687282562,0.0,0.0,0.0,0.0,-0.04127848148345947
1663844293336956120,0.22660295665264124,0.0,0.0,0.0,0.0,-0.03968197852373123
1663844293430601550,0.2716643214225769,0.0,0.0,0.0,0.0,0.06302256137132645
1663844293476648554,0.28394773602485657,0.0,0.0,0.0,0.0,-0.03203556314110756
1663844293600935874,0.30443319678306574,0.0,0.0,0.0,0.0,-0.028251158073544502
1663844293736408633,0.33399757742881775,0.0,0.0,0.0,0.0,-0.022859131917357445
1663844293789838239,0.36091670393943787,0.0,0.0,0.0,0.0,-0.017314421012997627
1663844293899782089,0.3895672857761383,0.0,0.0,0.0,0.0,-0.01219925656914711
1663844294040547946,0.42319899797439575,0.0,0.0,0.0,0.0,-0.005241831298917532
1663844294111116272,0.4664324820041656,0.0,0.0,0.0,0.0,0.0027786309365183115
1663844294283080872,0.5424367189407348,0.0,0.0,0.0,0.0,0.020611124113202095
1663844294326859576,0.5750613808631896,0.0,0.0,0.0,0.0,0.17453292519943245
1663844294373205001,0.5744926929473876,0.0,0.0,0.0,0.0,0.17453292519943245
1663844294470581305,0.6032014489173889,0.0,0.0,0.0,0.0,0.17453292519943245
1663844294581233634,0.6228384375572205,0.0,0.0,0.0,0.0,0.8726646259971643
1663844294664353452,0.6417539119720458,0.0,0.0,0.0,0.0,0.8726646259971643
1663844294770435028,0.687271773815155,0.0,0.0,0.0,0.0,0.17453292519943245
1663844294879516506,0.6712881326675414,0.0,0.0,0.0,0.0,0.08239544183015823
1663844295014448470,0.7187004685401915,0.0,0.0,0.0,0.0,0.16292539238929749
1663844295052478621,0.6897135376930236,0.0,0.0,0.0,0.0,0.3490658503988654
1663844295142150536,0.687377393245697,0.0,0.0,0.0,0.0,0.3490658503988654
1663844295228561332,0.6807623505592345,0.0,0.0,0.0,0.0,0.3490658503988654
1663844295353661006,0.673593759536743,0.0,0.0,0.0,0.0,0.3490658503988654
1663844295441712652,0.6638756394386292,0.0,0.0,0.0,0.0,0.3490658503988654
1663844295527833145,0.6546949744224548,0.0,0.0,0.0,0.0,0.3490658503988654
