%time,field.x,field.y,field.z
1663839869443348668,0.0,0.0,0.0
1663839869463142971,0.0,0.0,0.0
1663839869483258429,0.0,0.0,0.0
1663839869503077949,0.0,0.0,0.0
1663839869523632137,0.0,0.0,0.0
1663839869545327474,0.0,0.0,0.0
1663839869563077629,0.0,0.0,0.0
1663839869583163654,0.0,0.0,0.0
1663839869603257020,0.0,0.0,0.0
1663839869651012949,0.0,0.0,0.0
1663839869651026703,0.0,0.0,0.0
1663839869698992125,0.0,0.0,0.0
1663839869699015943,0.0,0.0,0.0
1663839869754527126,0.0,0.0,0.0
1663839869754542095,0.0,0.0,0.0
1663839869754564120,0.0,0.0,0.0
1663839869795289853,0.0,0.0,0.0
1663839869795347965,0.0,0.0,0.0
1663839869803879569,0.0,0.0,0.0
1663839869823464583,0.0,0.0,0.0
1663839869867103657,0.0,0.0,0.0
1663839869867178861,0.0,0.0,0.0
1663839869915111524,0.0,0.0,0.0
1663839869915132271,0.0,0.0,0.0
1663839869959069936,0.0,0.0,0.0
1663839869959087227,0.0,0.0,0.0
1663839870003035508,0.0,0.0,0.0
1663839870003053376,0.0,0.0,0.0
1663839870047114419,0.0,0.0,0.0
1663839870047137159,0.0,0.0,0.0
1663839870047149967,0.0,0.0,0.0
1663839870091048898,0.0,0.0,0.0
1663839870091073444,0.0,0.0,0.0
1663839870102858820,0.0,0.0,0.0
1663839870123781996,0.0,0.0,0.0
1663839870167025233,0.0,0.0,0.0
1663839870167055603,0.0,0.0,0.0
1663839870212954748,0.0,0.0,0.0
1663839870212976694,0.0,0.0,0.0
1663839870255013138,0.0,0.0,0.0
1663839870255035973,0.0,0.0,0.0
1663839870298995378,0.0,0.0,0.0
1663839870299008895,0.0,0.0,0.0
1663839870343058053,0.0,0.0,0.0
1663839870343092954,0.0,0.0,0.0
1663839870387039753,0.0,0.0,0.0
1663839870387061501,0.0,0.0,0.0
1663839870387074799,0.0,0.0,0.0
1663839870431089219,0.0,0.0,0.0
1663839870431118409,0.0,0.0,0.0
1663839870445555670,0.0,0.0,0.0
1663839870464798711,0.0,0.0,0.0
1663839870512400522,0.0,0.0,0.0
