%time,field.x,field.y,field.z
1666090343252213099,0.826226820843741,-2.1729981499386515,0.0
1666090343349967696,0.7645014679662572,-2.2040141993753672,0.0
1666090343465920346,0.7270318965160147,-2.2242961135135753,0.0
1666090343467299127,0.7201006180037227,-2.2484692726891886,0.0
1666090343565351422,0.6749423598832738,-2.266264616090253,0.0
1666090343662284109,0.644156685804239,-2.2799017461717264,0.0
1666090343760397158,0.651953245181027,-2.249903225017789,0.0
1666090343835047030,0.6349408576004258,-2.2620413381553925,0.0
1666090343886856184,0.6490548788795166,-2.239561683418139,0.0
1666090343987280664,0.6682876794093983,-2.218781154046356,0.0
1666090343988584553,0.6672154457378868,-2.210583333847433,0.0
1666090344152131787,0.6632806310579185,-2.227655718375125,0.0
1666090344153352459,0.6768226270719457,-2.2253603175357295,0.0
1666090344239578420,0.6846876863345124,-2.242023591628598,0.0
1666090344313681582,0.6899637832533024,-2.248647486819448,0.0
1666090344398374388,0.692294326904647,-2.2615887989234382,0.0
1666090344485105339,0.6888640580802459,-2.286216233538636,0.0
1666090344574362048,0.6905070754421039,-2.3053703886987282,0.0
1666090344647207117,0.696070958600605,-2.326692688055738,0.0
1666090344758547569,0.6846384888501075,-2.3595106541199695,0.0
1666090344824894567,0.6783661321573918,-2.3855562025207857,0.0
1666090344915340510,0.6827999266269315,-2.406149550705986,0.0
1666090345003547632,0.6757710047112778,-2.4472523253008482,0.0
1666090345070485030,0.6964562537605105,-2.455820349810943,0.0
1666090345151795872,0.6849350966007159,-2.483694439655416,0.0
1666090345229697795,0.6884166834699607,-2.5077908204334305,0.0
1666090345307689139,0.6990271783504318,-2.5325690708148256,0.0
1666090345397662822,0.7173712790387246,-2.560776007597543,0.0
1666090345467511052,0.7370584890006746,-2.5816849669379778,0.0
1666090345538173790,0.7790810870017004,-2.582866370646473,0.0
1666090345665674506,0.8407460673967899,-2.6189887357579478,0.0
1666090345715234405,0.8760823561772455,-2.6217363030488547,0.0
1666090345760616085,0.9023816729820857,-2.6218071057234864,0.0
1666090345826017649,0.9319231953378437,-2.6596151602906772,0.0
1666090345892134957,0.93457299169184,-2.6795627548476775,0.0
1666090345974340373,0.9341696421755673,-2.7168411172485865,0.0
1666090346064365709,0.9294497791452583,-2.7513810295026104,0.0
1666090346149476020,0.9237981288680707,-2.7966407249868657,0.0
1666090346252727590,0.9160165249539896,-2.845962299381676,0.0
1666090346344766542,0.9106433810988561,-2.904838115888917,0.0
1666090346425600404,0.8978874670900564,-2.963971284322808,0.0
1666090346532179702,0.8872864108432948,-3.043978212922828,0.0
1666090346592024488,0.860922258529444,-3.110299324206961,0.0
1666090346684098663,0.8409353100330837,-3.1938631350778683,0.0
1666090346705743362,0.7968092285247746,-3.2280800139444614,0.0
1666090346824997800,0.7875909709872875,-3.3095172812998337,0.0
1666090346833611049,0.7421272019737946,-3.3298583043413004,0.0
1666090346934526405,0.7096283556422457,-3.3957176566584186,0.0
1666090347023463916,0.6689228413180196,-3.4492878112530416,0.0
1666090347100736013,0.6319224266843756,-3.492014383453559,0.0
1666090347189147293,0.5900576613345887,-3.5406813493632763,0.0
1666090347292507476,0.5296211793696023,-3.5826041605637435,0.0
1666090347294059182,0.5221001726054151,-3.605924545341242,0.0
1666090347414173248,0.48573930359371,-3.654494808722573,0.0
1666090347475507436,0.4821268795774867,-3.6896047861314614,0.0
1666090347543640530,0.49048388993800085,-3.7275169093740934,0.0
1666090347613645133,0.5072236943201704,-3.7812151394904467,0.0
1666090347644151235,0.5283994224653726,-3.8129517266059563,0.0
1666090347719174724,0.5406984999869175,-3.869781803586524,0.0
1666090347830200866,0.5539769730772985,-3.936421939198576,0.0
1666090347890779895,0.5677806320279862,-3.977307244986126,0.0
1666090347991144364,0.5808188265759482,-4.031659263971903,0.0
1666090348002857181,0.5983672741080953,-4.037770864504912,0.0
1666090348090005285,0.619348405674925,-4.089483825733233,0.0
1666090348140539379,0.626709086137253,-4.116805671774625,0.0
1666090348276130731,0.6080837688675981,-4.145874447495376,0.0
1666090348340097432,0.564641023395559,-4.148893230392486,0.0
1666090348458900857,0.4832470996423708,-4.144227568293145,0.0
1666090348527172607,0.42873433506366077,-4.136821310159926,0.0
1666090348624835877,0.3621036690441213,-4.119829373746732,0.0
1666090348703666793,0.2845712095501485,-4.0903039253263005,0.0
1666090348743220035,0.2837763647950813,-4.10090771843391,0.0
1666090348812312345,0.2526474869959737,-4.103070954596299,0.0
1666090348875453098,0.26615254158211443,-4.123281477781165,0.0
1666090348965824556,0.24197204190647992,-4.125370836735473,0.0
1666090349007306835,0.2910490816506427,-4.155001773530399,0.0
1666090349091435525,0.302598537729705,-4.168681015645831,0.0
1666090349174568884,0.320243533660893,-4.1890949115993354,0.0
1666090349240342505,0.37088432612891387,-4.2271290613143515,0.0
1666090349307512667,0.41154485996044765,-4.258016803610102,0.0
1666090349360491246,0.4957672104009051,-4.295368858386613,0.0
1666090349487269365,0.5384039629109464,-4.322084706310633,0.0
1666090349578895261,0.6005964948481519,-4.346803177215309,0.0
1666090349675984107,0.6555941113251668,-4.3695905801569666,0.0
1666090349762985274,0.7160691838921338,-4.3911829092934385,0.0
1666090349810962817,0.7843832834893428,-4.404891662383502,0.0
1666090349905136278,0.8299675681243306,-4.424943393782552,0.0
1666090349963242362,0.868755821889659,-4.447949132473788,0.0
1666090350043411587,0.8921353256726432,-4.46520091930067,0.0
1666090350090313039,0.9029459474906175,-4.488263464494789,0.0
1666090350185970084,0.9193197084258233,-4.5033510630167335,0.0
1666090350236231266,0.9159634280242783,-4.493067058814812,0.0
1666090350304237518,0.9316531557588517,-4.497736336740786,0.0
1666090350387539087,0.9158969375822346,-4.492101460940881,0.0
1666090350469134972,0.9230273840975057,-4.499280264183561,0.0
1666090350598696993,0.9233857848407575,-4.51572072249898,0.0
1666090350600245212,0.942852602456948,-4.496766614994707,0.0
1666090350720513224,0.930034133228894,-4.509662831271273,0.0
1666090350722337525,0.9475605140853337,-4.488049650343158,0.0
1666090350842603915,0.936881666160498,-4.514662268859569,0.0
1666090350845410811,0.936066163523326,-4.487050704498801,0.0
